Year,Pop E&W,Pop England,Share Males farm sector,Male Farm Wage,Male Non-Farm Wage,Male average Wage,Work Days per Year,Total Wage Income,Land rents,Net House rents,Other Capital Income,All Capital Income,Indirect Taxes,Net National Income,Price Index - Domestic Expenditure,Price Index - GDP,Price Index - Cost of Living,Real Net National Income (DE),Real NNI/N
1616,,4.733105818,0.678498005,7.81706455,10.06665043,10.12536066,300,22.34647659,10.21688307,1.353055996,7.68375511,9.036811106,0.272478458,41.87264923,49.67240372,53.74554083,52.43079529,12.88771692,53.76632458
1617,,4.733105818,0.677473456,8.24917427,9.845619517,10.39888203,300,22.95013299,10.21688307,1.353055996,7.82789959,9.180955586,0.281226098,42.62919775,50.33538337,54.46288481,53.463816,12.94745856,54.01556101
1618,,4.733105818,0.680049083,7.93074602,10.25302151,10.28394797,300,22.69647573,10.21688307,1.353055996,7.763389926,9.116445922,0.281226098,42.31103082,50.54587301,54.69063459,53.38881107,12.79746068,53.38978418
1619,,4.733105818,0.658887315,8.137793764,10.73695187,10.68559168,300,23.5828957,10.21688307,1.353055996,7.938433195,9.291489191,0.300958484,43.39222644,47.26261255,51.13814678,49.32729481,14.02861987,58.52606278
1620,,5.017557441,0.649444143,7.829777607,10.67537869,10.44320888,300,24.43310486,10.34631825,1.44782825,8.618435277,10.06626353,0.339288112,45.18497474,44.72330345,48.39061433,46.28551185,15.45403105,60.81770154
1621,,5.017557441,0.662178001,8.035619584,9.963558196,10.29500548,300,24.08636573,10.34631825,1.44782825,8.557061608,10.00488986,0.298475286,44.73604912,46.66147877,50.48772003,49.07011649,14.6689314,57.72802505
1622,,5.017557441,0.691921315,7.609809258,10.34796159,10.02316691,300,23.4503677,10.34631825,1.44782825,8.428493291,9.876321542,0.303627144,43.97663463,52.46402788,56.76607816,55.89344536,12.83419378,50.50760957
1623,,5.017557441,0.677736764,8.243492547,10.20441815,10.52690514,300,24.62892202,10.34631825,1.44782825,8.693805867,10.14163412,0.311802982,45.42867737,50.69696708,54.85411838,54.40254185,13.70927672,53.95140577
1624,,5.017557441,0.678152592,7.607891828,10.47592704,10.10643977,300,23.64519426,10.34631825,1.44782825,8.47098496,9.91881321,0.293972498,44.20429822,49.47935743,53.53666474,52.3706104,13.68337121,53.84945737
1625,,5.017557441,0.675538885,8.374949995,10.3410396,10.68902825,300,25.00822794,10.34631825,1.449255999,8.832003601,10.2812596,0.293972498,45.92977829,50.80635137,54.97247219,54.36858883,13.84484455,54.48491857
1626,,5.017557441,0.671008872,8.812094095,10.54557876,11.12859916,300,26.03665533,10.34631825,1.449255999,9.07028066,10.51953666,0.293972498,47.19648273,51.16182749,55.35709734,54.35566503,14.12430723,55.58471434
1627,,5.017557441,0.660499643,8.534340702,10.14369783,10.76592145,300,25.18812854,10.34631825,1.449255999,8.820053558,10.26930956,0.300184676,46.10394102,47.69676508,51.60789981,49.88148773,14.77253047,58.13572823
1628,,5.017557441,0.6511149,9.064957056,10.47472536,11.3286579,300,26.50471609,10.34631825,1.449255999,9.111971532,10.56122753,0.281491178,47.69375304,47.46285082,51.35480458,49.33807939,15.3514254,60.41390787
1629,,5.017557441,0.658478535,9.025565007,10.47193652,11.28808046,300,26.40978044,10.34631825,1.449255999,9.121695538,10.57095154,0.293972498,47.62102272,48.88066048,52.88887464,51.448679,14.89722781,58.62646139
1630,,5.208954258,0.695150013,8.367022671,10.68584303,10.76822737,300,26.15454095,11.3734066,1.617051545,8.931472053,10.5485236,0.29599331,48.37246446,56.44047147,61.06859013,60.19200708,13.11715613,49.72441927
1631,,5.208954258,0.700003769,8.970730464,11.15988113,11.43126252,300,27.764962,11.3734066,1.617051545,9.299144699,10.91619624,0.29599331,50.35055815,60.17459086,65.10890731,64.94954371,12.80639966,48.5464059
1632,,5.208954258,0.690679623,8.47308871,11.07913942,11.00642915,300,26.73310026,11.3734066,1.617051545,9.045349331,10.66240088,0.323326254,49.09223399,56.02133511,60.61508458,59.5097448,13.40334605,50.80930592
1633,,5.208954258,0.680933876,9.006487103,11.1152771,11.48264519,300,27.88976342,11.3734066,1.617051545,9.292408004,10.90945955,0.323326254,50.49595583,55.02876806,59.54112704,58.42107516,14.02750102,53.17534799
1634,,5.208954258,0.687074907,8.523440781,11.49900364,11.20843136,300,27.22373582,11.3734066,1.617051545,9.14594284,10.76299438,0.324514978,49.68465178,55.73190948,60.30192605,59.28169828,13.63407112,51.6839368
1635,,5.208954258,0.686270511,8.931274509,11.17424032,11.43139425,300,27.76528195,11.3734066,1.608959185,9.147788324,10.75674751,0.348288988,50.24372505,56.15876843,60.76378744,59.58737373,13.68575712,51.87986772
1636,,5.208954258,0.680430905,9.964294037,11.02953349,12.23871201,300,29.72614558,11.3734066,1.608959185,9.613454173,11.22241336,0.404342128,52.72630767,57.38015906,62.0853321,61.11395774,14.0598431,53.29795012
1637,,5.208954258,0.696351181,8.642890771,11.15527089,11.16145299,300,27.10963182,11.3734066,1.608959185,9.014011953,10.62297114,0.414820496,49.52083006,58.08134367,62.84401385,61.82520075,13.04021481,49.43275066
1638,,5.208954258,0.697105425,9.030539463,11.50010925,11.60598246,300,28.18933267,11.3734066,1.608959185,9.307820315,10.9167795,0.545363466,51.02488224,60.13126405,65.06202771,64.25038813,12.99194266,49.24976094
1639,,5.208954258,0.675619932,9.412326,11.39006512,11.92633801,300,28.96743217,11.3734066,1.608959185,9.443057802,11.05201699,0.481624228,51.87447999,55.23675396,59.76616779,58.08434718,14.36779934,54.46534836
1640,,5.424672218,0.660982304,9.394600477,11.48984602,11.97664108,300,30.2942969,12.21887146,1.494944634,9.799742606,11.29468724,0.622058348,54.42991395,52.29741678,56.58580495,54.5064612,15.9388877,58.01831141
1641,,5.424672218,0.674815289,9.591028276,12.01194318,12.30595871,300,31.12728889,12.21887146,1.494944634,9.898464429,11.39340906,0.336030542,55.07559996,56.11568027,60.71716605,59.41125431,15.01638464,54.66035628
1642,,5.424672218,0.664133029,9.6875844,11.92798359,12.37488195,300,31.30162666,12.21887146,1.494944634,9.93290389,11.42784852,0.336030542,55.28437719,53.77694511,58.1866546,56.32711872,15.72875917,57.25343354
1643,,5.424672218,0.672767339,9.212977675,12.20719057,12.07707326,300,30.54833492,12.21887146,1.494944634,9.777687006,11.27263164,0.336030542,54.37586857,54.93215342,59.43659001,57.58660623,15.1527838,55.15685574
1644,,5.424672218,0.671344921,8.949486057,12.45714194,11.96223511,300,30.25785772,12.21887146,1.494944634,9.70273409,11.19767872,0.336030542,54.01043845,54.21708955,58.66289089,56.50105187,15.24744955,55.50144358
1645,,5.424672218,0.6742674,8.902481934,12.62293411,11.97579699,300,30.29216182,12.21887146,1.498717701,9.774588761,11.27330646,0.336030542,54.12037028,55.01928527,59.53086666,57.52774644,15.05250309,54.79182916
1646,,5.424672218,0.681743272,8.988186526,12.91818056,12.12618672,300,30.67256487,12.21887146,1.498717701,9.852076772,11.35079447,0.336030542,54.57826135,57.36983826,62.074165,60.3065436,14.55395427,52.97708768
1647,,5.424672218,0.699546776,9.88442323,13.37220957,12.96841321,300,32.80293343,12.21887146,1.498717701,10.38152551,11.88024321,0.336030542,57.23807865,65.61109063,70.99120006,70.78454164,13.36700358,48.65653057
1648,,5.424672218,0.719663175,9.623606658,13.08275102,12.57900723,300,31.81795105,12.21887146,1.498717701,10.15445097,11.65316867,0.336030542,56.02602172,71.32872201,77.17767722,77.65447311,12.0256047,43.77377467
1649,,5.424672218,0.719148531,9.38146662,12.63580111,12.22617437,300,30.92547849,12.21887146,1.498717701,9.993597987,11.49231569,0.474991024,55.11165667,69.9795324,75.71785406,75.9321255,12.0599518,43.89879975
1650,,5.612896712,0.704997402,9.858717675,13.56014011,12.9914952,300,34.0015354,12.48614373,1.636870479,10.78031288,12.41718336,0.474991024,59.37985352,67.63710444,73.18334701,73.36665561,13.45469561,47.33336738
1651,,5.612896712,0.692850658,10.50597462,13.82707553,13.67207137,300,35.78274952,12.48614373,1.636870479,11.17484532,12.81171579,0.474991024,61.55560007,66.00768106,71.42031091,70.92822395,14.29288165,50.28209017
1652,,5.612896712,0.687575267,9.348053192,13.22591644,12.51204825,300,32.74671969,12.48614373,1.636870479,10.51859128,12.15546176,0.474991024,57.8633162,60.56245346,65.52857465,63.81539732,14.65663671,51.56177368
1653,,5.612896712,0.653214286,9.876973184,13.511147,13.17802856,300,34.48973331,12.48614373,1.636870479,10.84147324,12.47834372,0.474991024,59.92921179,57.50733556,62.22293708,58.83566596,15.96137182,56.15180739
1654,,5.612896712,0.653214286,10.09338347,13.71572435,13.43027592,300,35.14991885,12.48614373,1.636870479,10.97194418,12.60881466,0.474991024,60.71986826,51.37873062,55.59178654,51.276217,18.09282088,63.6502053
1655,,5.612896712,0.653214286,9.434612494,13.61810662,12.87193345,300,33.6886166,12.48614373,1.616399518,10.24100085,11.85740036,0.474991024,58.50715172,49.25074685,53.28930809,49.62422809,18.17082622,63.9246266
1656,,5.612896712,0.653214286,12.48487744,14.28669862,15.54361019,300,40.68096891,12.48614373,1.616399518,11.75170534,13.36810486,0.474991024,67.01020853,55.74304419,60.31397381,57.37871272,18.38684634,64.68458136
1657,,5.612896712,0.653214286,9.229216022,13.95588198,12.84475971,300,33.61749709,12.48614373,1.616399518,10.25077676,11.86717627,0.474991024,58.44580812,57.66096138,62.38916022,60.4836574,15.52007427,54.59933084
1658,,5.612896712,0.653214286,10.89251773,13.96777051,14.16089942,300,37.0621176,12.48614373,1.616399518,10.99599196,12.61239147,0.474991024,62.63564383,61.75571919,66.81968817,65.80660107,15.52585021,54.61965051
1659,,5.612896712,0.653214286,9.40027653,14.6887048,13.2720134,300,34.73571182,12.48614373,1.616399518,10.46473348,12.081133,0.474991024,59.77797958,65.94886785,71.35667501,70.3869597,13.87208028,48.80171883
1660,,5.583288364,0.653214286,9.765112714,14.64835333,13.52670825,300,35.21555384,13.28594872,1.988395489,10.71172686,12.70012234,0.474991024,61.67661593,62.14552773,67.241461,66.28644532,15.1940399,53.73580744
1661,,5.583288364,0.697574076,9.107872113,14.88092662,12.82922655,300,33.39972373,13.28594872,1.988395489,10.34925354,12.33764903,0.43839626,59.46171774,65.88419764,71.28670185,71.1501291,13.82385205,48.88995009
1662,,5.583288364,0.693474273,10.00487133,14.39496214,13.43433483,300,34.97506806,13.28594872,1.988395489,10.71565837,12.70405386,0.51447516,61.4795458,66.769341,72.24442696,72.78139866,14.10574801,49.88691382
1663,,5.583288364,0.658260581,11.43151605,14.67493446,14.8355522,300,38.62300996,13.28594872,1.988395489,11.4505748,13.43897028,0.47512864,65.8230576,60.98896291,65.99005787,64.9475078,16.52288999,58.43546818
1664,,5.583288364,0.636140326,13.67788243,14.56490986,16.58268989,300,43.17152392,13.28594872,1.988395489,12.49290133,14.48129682,0.75485948,71.69362894,60.85806498,65.84842631,64.66801864,18.0415162,63.80629821
1665,,5.583288364,0.661930352,9.691276073,14.60687893,13.40747049,300,34.9051292,13.28594872,1.993517839,10.79932662,12.79284446,0.79943146,61.78335384,58.1519672,62.92042851,60.87353466,16.2702857,57.54209844
1666,,5.583288364,0.631823674,11.66963427,14.39530207,14.98059826,300,39.00062418,13.28594872,1.993517839,11.57775654,13.57127438,0.3371028,66.19495008,55.26647632,59.79832738,56.79678185,18.3374778,64.85300702
1667,,5.583288364,0.6379669,10.55405458,14.75151072,14.25431755,300,37.10981843,13.28594872,1.993517839,11.1512127,13.14473054,0.3467143,63.88721198,54.57777475,59.05315228,55.49795977,17.91520525,63.3595822
1668,,5.583288364,0.641965894,10.26693058,14.46389422,13.89676466,300,36.17896204,13.28594872,1.993517839,10.93151377,12.92503161,0.290178,62.68012037,54.35721952,58.81451152,55.80608146,17.64072843,62.38885725
1669,,5.583288364,0.665478272,9.54897775,14.42354771,13.20470015,300,34.37723507,13.28594872,1.993517839,10.61259718,12.60611501,0.51609196,60.78539076,58.0433149,62.80286672,61.15420956,16.02679117,56.68094661
1670,,5.455338006,0.66248677,10.05953667,14.97603501,13.8247915,300,35.16677928,11.10235114,1.939817358,10.39193033,12.33174769,0.53535538,59.13623349,57.30773957,62.00697422,59.85793232,15.79291459,57.16381406
1671,,5.455338006,0.665893175,9.884186006,14.86063945,13.62243121,300,34.65202577,11.10235114,1.939817358,10.29705953,12.23687689,0.5137241,58.5049779,57.56203833,62.28212547,60.16646913,15.56446117,56.33690726
1672,,5.455338006,0.656555347,9.946662889,14.59712069,13.61667226,300,34.63737646,11.10235114,1.939817358,10.35732575,12.29714311,0.8906124,58.92748311,55.71497937,60.28360768,57.72771671,16.19076331,58.60386176
1673,,5.455338006,0.665953112,10.05053741,14.87333929,13.76068733,300,35.00371444,11.10235114,1.939817358,10.47708787,12.41690523,1.01731594,59.54028676,58.5990286,63.40414894,61.1567704,15.56057146,56.32282811
1674,,5.455338006,0.69287803,9.664149462,14.77352715,13.26839563,300,33.75144865,11.10235114,1.939817358,10.25521881,12.19503617,1.0962327,58.14506867,64.78077236,70.09279569,69.76598064,13.75506349,49.78763655
1675,,5.455338006,0.669915278,10.13760834,15.29565364,13.97076614,300,35.5381019,12.49973119,1.936637613,10.8775976,12.81423522,1.15521018,62.00727848,62.08709185,67.17823338,66.01574362,15.29486169,55.36106872
1676,,5.455338006,0.640922145,10.19875962,14.91502741,14.01715867,300,35.65611278,12.49973119,1.936637613,10.85644209,12.7930797,0.84361522,61.79253889,54.93454916,59.43918219,56.7702405,17.23909289,62.39838095
1677,,5.455338006,0.662520405,9.33366827,14.89053342,13.21116932,300,33.60587936,12.49973119,1.936637613,10.45453751,12.39117512,0.9963013,59.49308697,57.75340773,62.48918716,60.13487765,15.79038676,57.15466439
1678,,5.455338006,0.668163622,9.889050222,14.58724873,13.51087487,300,34.36825462,12.49973119,1.936637613,10.63399657,12.57063418,0.94723048,60.38585046,60.08245608,65.00921748,63.59522119,15.41247037,55.78676348
1679,,5.455338006,0.678835244,9.226715243,14.35743163,12.83207426,300,32.64155723,12.49973119,1.936637613,10.29037135,12.22700896,1.0496839,58.41798128,60.96779394,65.96715304,64.76587226,14.69667253,53.19587155
1680,,5.402465957,0.65714499,9.803810208,14.62451607,13.49445921,300,33.99381176,12.22337999,2.241841693,10.65720655,12.89904824,0.65496192,59.77120191,57.61005834,62.33408312,60.12925783,15.92824212,58.2178798
1681,,5.402465957,0.657197577,10.42986272,14.73625196,14.03448807,300,35.35419523,12.22337999,2.241841693,10.99028266,13.23212435,0.95181862,61.7615182,59.4879404,64.36595151,62.44582664,15.9250666,58.20627323
1682,,5.402465957,0.661486615,9.557642602,15.14433662,13.47689793,300,33.94957323,12.22337999,2.241841693,10.65902341,12.9008651,0.82249718,59.8963155,58.77076509,63.58996783,61.50626836,15.63955509,57.16272591
1683,,5.402465957,0.657407676,9.872983692,14.88387873,13.64937127,300,34.3840498,12.22337999,2.241841693,10.76365869,13.00550038,0.76850546,60.38143563,58.26440569,63.04208695,60.82428926,15.91072493,58.15385431
1684,,5.402465957,0.659624872,9.810596793,14.95561574,13.61600001,300,34.29998445,12.22337999,2.241841693,10.75982208,13.00166377,0.8172689,60.34229712,58.78077474,63.60079827,61.57449019,15.76343328,57.6155019
1685,,5.402465957,0.668894132,9.874583245,15.17835766,13.70201041,300,34.51665273,12.59499516,2.184145244,10.16180061,12.34594586,0.82137952,60.27897327,61.09899689,66.10911463,64.4836192,15.14788546,55.36566864
1686,,5.402465957,0.627736603,10.98745433,15.36684417,14.85347904,300,37.41731051,12.59499516,2.184145244,10.7766737,12.96081895,0.96478498,63.9379096,54.89460801,59.39596586,56.64085001,17.88141058,65.35672953
1687,,5.402465957,0.647713165,8.82518095,14.89431018,12.88488603,300,32.4582396,12.59499516,2.184145244,9.778365964,11.96251121,1.02395046,58.03969643,53.77052938,58.26076403,55.67219484,16.57674053,60.58814782
1688,,5.402465957,0.633314574,9.523592175,14.51272475,13.35245672,300,33.63609414,12.59499516,2.184145244,9.999929563,12.18407481,1.02079018,59.43595429,51.90606293,56.35647005,53.30594131,17.57099493,64.2221573
1689,,5.402465957,0.615566442,10.19918798,16.03720104,14.61575793,300,36.81846866,12.59499516,2.184145244,10.6476841,12.83182935,1.149009,63.39430217,51.46716273,56.30923365,52.42651371,18.89714989,69.06926659
1690,,5.386604342,0.639328318,9.455552233,15.81711219,13.78723618,300,34.62937341,12.02229434,1.732660804,10.04562274,11.77828354,1.149009,59.57896029,53.45617504,58.2083493,54.89160876,17.10199693,62.69202857
1691,,5.386604342,0.637149888,9.448302605,15.31467272,13.5890024,300,34.13147002,12.02229434,1.732660804,9.958502401,11.69116321,1.149009,58.99393657,52.92000804,57.16643998,53.51613012,17.11036248,62.72269474
1692,,5.386604342,0.661252948,9.859644438,15.19531236,13.72151972,300,34.46431349,12.02229434,1.732660804,10.16198312,11.89464392,1.67359104,60.05484279,59.57543148,64.21689661,62.02299853,15.48423727,56.7616898
1693,,5.386604342,0.685304629,9.401780694,15.44607754,13.29817619,300,33.4010024,12.02229434,1.732660804,9.904267885,11.63692869,1.26311748,58.32334291,64.74228441,69.5870004,69.23309843,13.85786702,50.79978662
1694,,5.386604342,0.676183863,10.06465828,15.80818739,14.03100974,300,35.24165898,12.02229434,1.732660804,10.33941918,12.07207998,1.40337582,60.73940912,64.18002183,69.52775872,68.42796791,14.57216862,53.41825371
1695,,5.386604342,0.67508842,9.4257387,15.31509766,13.33495761,300,33.49338624,12.01116385,1.712561123,9.68554186,11.39810298,1.45329828,58.35595135,61.35551644,66.42156563,64.24776792,14.63439226,53.64635142
1696,,5.386604342,0.687410376,9.934883075,15.68474281,13.81170354,300,34.69082802,12.01116385,1.712561123,9.951463574,11.6640247,1.54284174,59.90885831,67.235971,72.23826174,70.59696664,13.71408126,50.27270075
1697,,5.386604342,0.699508993,9.233425504,15.29947929,13.01478959,300,32.68922085,12.01116385,1.712561123,9.564444924,11.27700605,1.42397874,57.40136948,68.24945454,73.58126617,72.64562835,12.96330445,47.52052382
1698,,5.386604342,0.702244043,9.625213935,15.2448695,13.31075433,300,33.43259491,12.01116385,1.712561123,9.825539658,11.53810078,1.97946516,58.9613247,71.36128003,76.6546262,77.31737771,12.73633766,46.68851522
1699,,5.386604342,0.688040649,9.703388039,15.05315384,13.39185877,300,33.63630476,12.01116385,1.712561123,9.912313535,11.62487466,2.2861317,59.55847496,66.69746682,72.10117718,71.46965552,13.75706182,50.4302577
1700,,5.509557839,0.67223663,9.614641635,15.18471456,13.43999899,300,34.52775362,11.74784002,2.37793957,9.884905554,12.26284512,2.02304826,60.56148703,62.14322533,66.91732713,64.8742548,15.01396642,53.80953869
1701,,5.509557839,0.651941694,9.697645333,15.1826342,13.6235318,300,34.99925483,11.74784002,2.37793957,9.944511865,12.32245144,2.03572698,61.10527326,57.49240719,61.80375317,58.60622868,16.35377104,58.61135232
1702,,5.509557839,0.642690798,10.11022317,15.37577391,14.0751786,300,36.15954875,11.74784002,2.37793957,10.2247022,12.60264177,2.2702833,62.78031384,56.94043825,61.18295733,57.216507,16.96873326,60.81535576
1703,,5.509557839,0.633746752,10.09747212,15.22312538,14.05105657,300,36.09757856,11.74784002,2.37793957,10.25584234,12.63378191,2.63558892,63.11478941,55.08056611,59.35529738,55.15555539,17.62098982,63.1530208
1704,,5.509557839,0.65208945,9.905757036,15.37916245,13.86401459,300,35.61706218,11.74784002,2.37793957,10.11978725,12.49772682,2.54446062,62.40708964,58.59762217,63.08099331,59.88042387,16.36703862,58.65890288
1705,,5.509557839,0.64090951,9.568171361,15.75376196,13.81962133,300,35.50301459,12.20316702,2.357791448,9.966376245,12.32416769,2.31148914,62.34183844,56.18373165,60.27667907,56.53213305,17.06148927,61.14779011
1706,,5.509557839,0.636100341,9.910750796,15.44222717,13.9856315,300,35.92949962,12.20316702,2.357791448,10.02604609,12.38383754,2.34001626,62.85652045,55.67783755,59.58505107,55.7764805,17.34152191,62.15141746
1707,,5.509557839,0.635759233,9.837544201,15.55349973,13.97742596,300,35.90841935,12.20316702,2.357791448,10.04373064,12.40152208,2.46521862,62.97832708,55.41419626,59.62330606,55.50297635,17.45806179,62.56909236
1708,,5.509557839,0.644512575,10.06224305,16.01072561,14.28389701,300,36.69575251,12.20316702,2.357791448,10.1873469,12.54513835,2.2940559,63.73811378,58.09276409,62.50269224,59.5529047,16.86784694,60.45378264
1709,,5.509557839,0.694836463,9.250763669,15.43442271,13.0885035,300,33.62475134,12.20316702,2.357791448,9.65109859,12.00889004,2.27899992,60.11580832,68.68847887,73.92081629,74.56375053,13.48257633,48.32108937
1710,,5.691447273,0.695661771,9.33905535,15.76423914,13.25264837,300,35.17043445,13.3410198,2.214055391,10.69777223,12.91182762,2.28692412,63.710206,71.2930737,76.99673354,78.20170654,13.76591719,47.75985629
1711,,5.691447273,0.675541747,9.817329171,15.65499654,13.74071767,300,36.46569324,13.3410198,2.214055391,10.97329734,13.18735273,2.20451244,65.19857821,66.24363839,71.54652833,70.07590144,15.17167359,52.63702666
1712,,5.691447273,0.659048998,9.817221181,15.55599289,13.80410512,300,36.63391352,13.3410198,2.214055391,11.07929774,13.29335313,2.60389212,65.87217857,62.36902153,67.16855787,64.5610623,16.27650693,56.47016621
1713,,5.691447273,0.660177245,9.746293968,15.83434125,13.84766935,300,36.74952611,13.3410198,2.214055391,11.0719992,13.28605459,2.78694114,66.16354164,62.65500789,67.67066706,64.9207566,16.24435636,56.35862215
1714,,5.691447273,0.662035137,10.2188812,15.81667716,14.20656544,300,37.7019796,13.3410198,2.214055391,11.3486297,13.56268509,2.8962951,67.50197959,64.51665493,69.71179987,68.24283803,16.12202606,55.93420599
1715,,5.691447273,0.640088587,10.24026099,16.20226543,14.50876517,300,38.50396993,13.01537748,2.2056611,11.34451851,13.55017961,3.16017096,68.22969798,59.65069128,64.26592911,61.03009315,17.60331656,61.07343647
1716,,5.691447273,0.654767268,10.17706956,16.08385234,14.32041148,300,38.00410899,13.01537748,2.2056611,11.29904202,13.50470312,3.07141992,67.59560951,62.42729534,67.73305757,64.87356986,16.69828145,57.93348249
1717,,5.691447273,0.644899176,10.51378346,15.97853466,14.60159684,300,38.75033053,13.01537748,2.2056611,11.48258584,13.68824694,3.30993834,68.76389328,61.36071245,66.12438636,63.56694981,17.27284303,59.92688242
1718,,5.691447273,0.638599673,10.29082897,16.13889885,14.53118407,300,38.56346616,13.01537748,2.2056611,11.46877443,13.67443553,3.248922,68.50220117,59.57120455,64.30644555,60.94609804,17.74193257,61.55435474
1719,,5.691447273,0.637968562,9.7911127,16.01156938,14.09811117,300,37.41415911,13.01537748,2.2056611,11.27729327,13.48295437,3.24733716,67.15982811,58.26246918,62.96714913,59.13091711,17.8064287,61.7781194
1720,,5.819404374,0.644871644,10.14101515,16.61508299,14.54817784,300,39.47657615,14.37633662,2.863896366,11.27221368,14.13611005,3.28933542,71.27835824,62.40512189,67.58384167,64.50418267,17.59273849,59.69466045
1721,,5.819404374,0.641612629,9.863381951,16.20158472,14.18841128,300,38.50034722,14.37633662,2.863896366,11.05623919,13.92013556,3.11579544,69.91261483,60.3177341,65.41580301,61.90633632,17.85130288,60.57200617
1722,,5.819404374,0.641129068,9.403952756,15.71030955,13.63725701,300,37.00478648,14.37633662,2.863896366,10.84902929,13.71292566,3.30359898,68.39764774,59.32296796,63.94569119,60.22952206,17.77715896,60.32042532
1723,,5.819404374,0.629423369,10.50554389,16.33536044,14.8143258,300,40.1987704,14.37633662,2.863896366,11.41193868,14.27583505,3.47396928,72.32491134,59.55617671,64.45129261,60.75855554,18.68538503,63.40216538
1724,,5.819404374,0.639700353,9.588467813,16.27912262,14.02054197,300,38.04483274,14.37633662,2.863896366,11.02124278,13.88513915,3.37333194,69.67964044,59.84345211,64.7134937,60.71188597,17.9360369,60.85952074
1725,,5.819404374,0.656479048,9.272472892,16.14881351,13.59963341,300,36.9026946,13.89214386,2.82874237,10.57288673,13.4016291,3.52785384,67.7243214,62.61423169,67.62523122,64.68617162,16.71570966,56.71877708
1726,,5.819404374,0.659479617,9.678037149,16.59192453,14.07032348,300,38.1799152,13.89214386,2.82874237,10.74260315,13.57134552,3.23782812,68.88123271,64.31649685,69.64605496,67.28538433,16.54484387,56.13900518
1727,,5.819404374,0.653525709,10.03100811,15.49889618,13.96594896,300,37.89669425,13.89214386,2.82874237,10.73934527,13.56808764,3.58728534,68.94421109,62.68479238,67.90162648,65.37203832,16.97750628,57.60709021
1728,,5.819404374,0.675340216,9.89926099,16.21839048,13.99663943,300,37.97997306,13.89214386,2.82874237,10.75255505,13.58129742,3.53340078,68.98681512,68.99225673,74.88850388,73.90837685,15.4469659,52.4137493
1729,,5.819404374,0.663436772,10.05262814,16.07611227,14.14538956,300,38.3836075,13.89214386,2.82874237,10.85276557,13.68150794,3.42166956,69.37892885,66.07423865,71.44353649,69.57172861,16.23810511,55.09819699
1730,,5.725287167,0.624340108,10.72361273,16.54343364,15.08602603,300,40.27397245,13.49177141,2.788376392,12.45160062,15.23997701,3.49536462,72.5010855,60.87312013,65.04562512,62.02813811,18.37754497,63.38270865
1731,,5.725287167,0.611100576,10.71049505,16.41448198,15.1004153,300,40.31238636,13.49177141,2.788376392,12.31527516,15.10365155,3.41612262,72.32393194,56.59756083,61.66921324,57.35337226,19.67800387,67.86788922
1732,,5.725287167,0.597370104,10.56204703,16.3099792,15.02768942,300,40.11823582,13.49177141,2.788376392,12.21555945,15.00393585,3.48744042,72.1013835,54.34579421,58.50468469,53.91972428,20.40288626,70.36795164
1733,,5.725287167,0.602123881,10.89832499,16.66062165,15.40091665,300,41.1146111,13.49177141,2.788376392,12.40557536,15.19395175,3.60471858,73.40505284,56.15457174,60.53580223,55.97538448,20.09802145,69.31649686
1734,,5.725287167,0.615943914,10.54624747,16.31553836,14.90660037,300,39.79497394,13.49177141,2.788376392,12.15128362,14.93966002,3.54845676,71.77486212,57.7838557,62.28085343,59.08311767,19.12563078,65.96279782
1735,,5.725287167,0.624033939,10.77130988,16.49554507,15.10352237,300,40.32068105,13.75631035,2.721161881,11.74151097,14.46267285,3.42483924,71.96450349,59.37941824,64.35749766,61.53584341,18.66213413,64.36423429
1736,,5.725287167,0.62361605,10.97924977,16.6696221,15.33639158,300,40.9423536,13.75631035,2.721161881,11.7322111,14.45337298,3.46842234,72.62045926,59.72905324,64.72837999,61.77611932,18.6893003,64.45792828
1737,,5.725287167,0.616495782,10.91090892,16.39887437,15.2106532,300,40.60667976,13.75631035,2.721161881,11.73757692,14.4587388,3.70535592,72.52708483,58.2705505,62.97227753,59.31129366,19.13790333,66.0051249
1738,,5.725287167,0.60954946,10.88501537,16.20374959,15.14523956,300,40.43205016,13.75631035,2.721161881,11.74728438,14.46844626,3.40027422,72.05708098,56.46181615,61.12511587,57.19440239,19.66077156,67.80845635
1739,,5.725287167,0.619976299,10.7270341,16.41749811,15.06120571,300,40.20771162,13.75631035,2.721161881,11.76372228,14.48488416,3.50487366,71.95377978,58.34568341,63.47837927,59.63746688,19.02045881,65.60006798
1740,,6.05205365,0.654872784,10.17686602,16.11271919,14.39227531,300,40.61482333,13.13614378,2.722809471,12.24383306,14.96664253,3.35748354,72.07509317,64.35859069,69.8547664,68.27190317,17.33280992,56.55184529
1741,,6.05205365,0.653758199,10.49499112,16.59875909,14.84201768,300,41.88399076,13.13614378,2.722809471,12.59902144,15.32183091,3.18711324,73.52907869,65.47356095,71.08037088,70.65716216,17.41973331,56.83545066
1742,,6.05205365,0.629704562,10.59582554,16.30921022,14.9530098,300,42.19720916,13.13614378,2.722809471,12.56011489,15.28292437,3.2449599,73.8612372,59.76535174,64.55945133,60.65066139,19.11923802,62.38043316
1743,,6.05205365,0.608872396,10.47740577,16.73539349,15.17082245,300,42.81187376,13.13614378,2.722809471,12.72343366,15.44624313,3.31310802,74.70736869,56.06040681,60.31533823,55.41681972,20.58339504,67.15754556
